property_id,square_feet,bedrooms,bathrooms,age_years,distance_to_city_center,property_type,location_tier,has_garden,has_pool,has_garage,furnished,floor,crime_rate,school_rating,hospital_distance,shopping_distance,price
182,985,4,1,38,1.5153984073170705,Duplex,Tier 1,0,0,1,0,4,30.78117466342355,7.501141600984963,7.159317342259087,0.2,648844.78
183,857,6,3,19,1.3152913818906984,Duplex,Tier 2,0,0,1,1,3,13.765210338145994,9.59996925154765,7.668030382938641,5.528581388551005,583087.17
184,1789,2,4,1,19.87831884000127,Apartment,Tier 2,0,0,0,1,10,42.39466903894607,5.653006004847653,0.7114341691967465,1.6457068867042817,739153.12
185,1365,2,3,2,0.5,Apartment,Tier 3,1,1,1,0,0,13.968217008894296,6.956723099555922,3.733248838269208,1.9049786334010426,381850.55
186,1928,2,1,23,37.72881237925775,Villa,Tier 2,0,0,1,0,2,33.098994318078915,10.0,5.683142154264963,4.954938084372781,1014028.97
187,1783,4,2,27,2.213061034377383,Villa,Tier 3,1,0,0,0,0,12.09408836266271,8.06542380349529,1.9487541947800346,1.8163654967635634,807164.29
188,1456,2,1,11,1.1689601316614078,Apartment,Tier 1,0,0,1,1,5,9.855720805158146,6.788551541239648,1.5059567666685574,0.32983903849307106,810976.83
189,991,1,3,12,8.60316092196992,Apartment,Tier 3,0,1,1,1,15,52.036195171837164,7.155905085537497,6.328472576516734,2.1057196352694296,272606.84
190,591,6,3,14,0.8336634594759265,Villa,Tier 3,1,0,1,0,4,33.9282793121354,7.269465625683898,2.1639043882862787,1.8305704519835224,371507.78
191,1232,1,1,8,9.22442774852447,Duplex,Tier 3,0,0,0,0,4,18.33656406386426,9.504908381677355,1.4309457208187315,1.7936786479433922,302522.46
192,2013,4,3,17,19.0130636766151,Duplex,Tier 2,0,0,1,1,0,50.39581600684704,8.206297599089243,4.138063250873961,0.6423721414024568,1097579.87
193,1628,3,3,1,0.5,Apartment,Tier 2,1,0,1,1,3,6.547325388714423,6.881920489646311,4.84300098194517,0.5373426100465402,745079.62
194,752,4,3,48,16.087811507919703,House,Tier 1,0,0,0,1,3,19.150987694916736,4.485954376076748,7.498491651588828,4.51350100291708,573552.63
195,1603,3,5,20,5.016634598409259,Apartment,Tier 2,0,0,0,1,0,17.01893761232735,5.90996017622695,0.5,2.896228560783678,627180.97
196,1731,5,1,14,1.7374718262769147,House,Tier 2,0,0,0,1,10,12.277755789319103,7.0900981304680695,0.9587619326021681,0.2,802358.93
197,969,5,4,5,1.937018436311926,Studio,Tier 1,0,0,0,0,2,53.398512329434844,6.805592365746793,7.508516355392903,5.4107478315410695,372423.45
198,1592,1,1,2,25.104034731081327,Studio,Tier 3,0,0,1,0,5,38.37504215750677,8.643793462914603,3.7950508628355535,0.3882046045413067,147450.98
199,1534,1,2,7,1.1721466814105264,House,Tier 3,0,0,0,0,3,32.084114837947034,6.6529704457778545,8.201410882425687,4.014582414229982,430686.47
200,814,2,4,16,20.157743033663596,Apartment,Tier 1,1,0,1,1,25,16.7840322252884,8.258003854314211,2.975803862528946,0.3029895484412772,619899.97
201,1714,3,4,15,7.857990629337484,House,Tier 2,0,0,1,0,1,14.859960539472825,4.791888122457759,3.0752362388127175,10.660649823055989,830098.75
202,1836,4,2,7,0.5,Duplex,Tier 3,1,0,0,0,0,33.61257971990597,6.213274831066234,2.370602303099706,6.923123865162509,677797.18
203,2149,3,3,14,6.245098442738419,Apartment,Tier 2,0,0,0,0,25,41.20862434107397,8.042019390541974,5.875231333156023,0.6064159306950355,892214.02
204,2132,3,3,25,17.00728511208874,House,Tier 2,0,1,0,0,1,2.3224817711769465,10.0,4.46051477701464,0.2,1095245.94
205,673,2,3,0,12.953675474765518,Penthouse,Tier 2,0,0,0,0,4,16.592778469997292,6.7869773190759,2.49391575383595,0.2,569865.37
206,937,4,1,8,6.709599823098053,Penthouse,Tier 1,1,0,0,0,2,45.877661412485146,8.243188715985756,1.038493641812517,4.9623940507596185,1508388.05
207,1809,5,3,21,19.664692034013015,Duplex,Tier 3,1,0,0,1,4,25.083156703293515,9.004219334844636,0.5,0.23966933908238933,726678.05
208,1808,2,2,11,1.2824795946258292,House,Tier 3,0,0,1,0,4,41.78098112181055,8.429802495333037,0.5,4.51720877998955,475547.75
209,1809,3,2,15,24.07290860739063,House,Tier 2,0,0,1,0,5,9.53748059848487,8.12241004274089,0.570548327703329,5.141108580890829,811590.78
210,3811,1,2,10,18.736717786600643,House,Tier 2,1,1,1,0,0,15.062680851576884,6.469060188557842,4.212709070306859,1.0997858673648404,1671274.57
211,1842,3,2,72,12.319499594541572,Duplex,Tier 2,1,0,1,1,10,24.122704718619488,9.279219529871455,7.118897965746828,3.9854551655989776,756639.22
212,2181,3,4,0,17.03131980558809,Studio,Tier 3,1,0,1,0,3,1.6875447503451946,5.02294966920394,3.052127387380481,5.149469151552027,256881.78
213,2072,2,2,10,7.848579610350082,Studio,Tier 3,0,1,1,0,3,51.9049891004811,5.099594139359926,2.674394266876421,4.550936412789111,270783.07
214,1890,3,4,1,11.244300034239457,Apartment,Tier 1,0,0,0,1,3,47.21529324561099,9.80109395640062,0.7084653274149821,0.6379621336167398,1296438.21
215,1310,2,2,2,8.223407282988425,Studio,Tier 3,1,0,1,1,25,27.393544258800613,7.5424298486659005,11.563829824180466,1.789631046447691,213616.43
216,1955,3,3,7,4.391695713745499,House,Tier 1,0,0,1,1,10,21.645183169951522,5.143030039746289,6.643899541147658,0.21205337428186713,1790374.43
217,1036,3,3,2,8.413242650637523,Apartment,Tier 1,0,0,0,0,2,39.11362830114564,4.849588143207825,2.6970756891815246,2.2353531621491687,592472.09
218,1357,1,3,49,2.9768571920254283,Apartment,Tier 3,0,0,0,0,10,38.28991023216984,4.786320765625309,0.5102451438964899,1.7519301486639303,272942.64
219,1208,4,3,44,5.803171389135757,Villa,Tier 2,0,0,0,1,3,80.12716325446034,10.0,9.356755728618655,6.987343110667737,818553.65
220,1549,4,3,6,3.295816018323778,House,Tier 2,1,0,0,1,15,17.928520523937426,6.8781325121963715,0.9294340311884939,0.2,930819.39
221,2888,3,4,15,1.311203466320097,Studio,Tier 3,1,0,0,1,0,20.210740529641484,6.224041963891218,5.594798294219686,2.2666114495868825,392119.24
222,379,1,3,11,3.8840426015898064,Penthouse,Tier 1,0,1,0,1,2,16.447365335526097,9.44317367471178,2.0746104004771397,3.9537319489865217,679132.23
223,1911,4,1,25,19.104566453307296,Apartment,Tier 2,0,0,1,1,3,34.509098144815944,7.376914504946924,9.814693878878757,1.870603787727637,605777.6
224,532,5,3,14,4.797805005018555,Villa,Tier 2,1,0,1,1,5,15.56076295805908,6.508860309389138,4.4208752453678235,0.8157750793215583,464183.93
225,1216,2,2,0,13.783406716107452,Apartment,Tier 2,0,0,1,0,1,42.475416292712715,8.591309810513927,1.2899134571017945,2.8236335960238974,408065.32
226,2153,2,2,21,1.9261174472865021,House,Tier 1,0,1,0,1,2,23.46925963424632,7.896562432120532,0.5,13.05282048094306,1301300.74
227,1538,2,4,20,5.523755900816944,Villa,Tier 1,0,0,0,1,5,51.987686485371974,7.9006864676989,1.1935597038624943,0.2,1562160.68
228,853,3,2,10,1.2200501367803018,Studio,Tier 3,0,0,0,0,0,44.62812164262348,6.594673383606187,2.2732987808519125,0.6546276695902371,99099.52
229,1070,2,3,34,1.4922075914250725,House,Tier 3,0,1,1,0,1,9.283886828835156,5.656985687460436,6.1616032865338415,2.023605387449372,294208.82
230,1907,3,2,35,9.60860312461576,Studio,Tier 1,0,0,0,0,5,19.10288614064297,5.484296436042175,1.217444955906747,2.730921471820848,651160.98
231,1061,3,1,11,9.351724178619698,Studio,Tier 2,0,0,1,1,15,46.69647141951274,7.154364000963183,1.5157020417635383,2.935697165511984,213958.59
232,1629,3,2,14,2.3999970560596475,House,Tier 3,1,0,0,1,5,31.74074305740343,7.011290333419235,2.855534441275424,0.2,484481.91
233,1527,3,1,84,6.432589419498375,House,Tier 3,1,1,0,1,3,26.871641748269454,7.724212570913253,0.5,0.3934764858619491,399985.6
234,1109,3,3,5,19.90011649495527,Penthouse,Tier 2,1,0,0,1,0,24.37715672079366,6.362770367230901,7.3137495834118855,8.683925146837474,1008333.67
235,2786,3,2,5,1.9140449245901736,Apartment,Tier 3,0,0,1,0,10,19.175277068497884,8.920460094754791,0.5,0.23500941116455953,652051.88
236,1880,1,2,3,0.5,Studio,Tier 2,0,0,0,1,1,31.598574015146173,5.011685194187948,6.6783619770576355,1.6295892534460663,314302.67
237,300,1,1,33,10.555388356947287,Studio,Tier 3,1,0,0,0,2,14.096246253443685,7.627073244489898,1.5596161230792096,2.582946731760051,50000.0
238,1611,4,2,20,0.5498241513717707,Apartment,Tier 1,1,0,0,1,0,9.087263542828625,5.635778218264146,3.080286923971169,1.1313374127692633,1052911.88
239,1102,1,3,1,39.09039389462536,Duplex,Tier 3,0,0,1,0,5,14.089882606553688,6.635244102608235,2.6415173467835174,0.8858458026970122,242775.06
240,2011,4,2,60,9.406353822450345,Apartment,Tier 2,0,0,0,0,3,42.40152472889773,5.618895614867831,1.4602011765630782,1.0283464399698858,544757.69
241,1024,5,3,19,6.356263877591319,Duplex,Tier 3,0,0,1,0,15,24.33651647384903,6.448543339269503,1.4766414319417285,0.9964101222677397,395106.97
242,1431,2,4,28,5.621058305625293,House,Tier 2,0,0,0,0,1,20.28328950194929,5.394564162926376,14.884539824526243,1.4311819735288376,460274.48
243,1802,3,3,0,8.511367560667273,Studio,Tier 2,0,0,0,1,10,50.511294691385366,5.498750626774589,1.8226115213264718,0.3701606606101708,437114.0
244,2019,3,3,10,0.9499710920827491,House,Tier 3,1,0,1,0,3,43.883123367198415,8.44564646089969,1.011145213178308,5.762863772867569,713827.13
245,779,4,1,17,26.595323428546102,Penthouse,Tier 3,0,0,0,0,2,31.089171176038917,4.915854110617134,1.4416933028195709,4.2739215093532135,383770.54
246,1299,5,2,11,9.825429032769918,Apartment,Tier 3,0,0,1,1,4,4.851329236000204,7.974936790405316,5.940523165041343,0.2,372985.57
247,1215,4,4,16,2.033145733981871,Apartment,Tier 2,1,1,1,0,10,29.832596325794835,8.27774583664344,1.847194274442007,4.2971751254165325,686145.31
248,1108,1,3,25,8.268638560960873,Apartment,Tier 3,0,0,1,1,3,45.1331579368449,8.095621335411114,0.9413303743463359,5.281731734706321,197602.01
249,2559,3,3,7,1.4301220045384089,Studio,Tier 3,1,0,0,1,1,23.645469477667767,6.960055570305467,2.676317124204039,7.653921277380453,367204.46
250,1742,3,3,28,0.5,Apartment,Tier 1,0,0,0,0,15,40.06777546685723,5.361873600568504,0.625247064932467,2.8475889471745632,968813.08
251,743,3,2,2,9.956505077532826,Villa,Tier 2,1,0,1,0,2,23.668655858403405,4.682172538879218,2.543022531613863,5.7486331982365195,519466.67
252,2050,1,1,4,10.45498177304227,Studio,Tier 3,0,0,0,1,25,31.90942596607084,5.229887790533249,9.910511118698778,4.270174454293347,263316.39
253,2773,2,3,0,8.763409163196181,Duplex,Tier 3,1,0,1,1,5,10.245083432918864,5.2392689676124915,2.333343229275989,0.2,1062455.81
254,2119,4,3,6,2.027077964953971,Apartment,Tier 3,0,0,1,0,5,56.927460644640796,7.4125013324868405,3.6091529708673864,4.998422573472352,653168.79
255,588,3,2,7,9.249023518999445,Studio,Tier 3,0,0,1,0,0,52.842951769218324,4.876701278585946,7.782824752681022,2.6097729027659007,73543.0
256,1209,2,4,24,0.5817051034518699,Apartment,Tier 3,0,0,0,1,3,31.252883477306938,6.689907299820218,3.628092951392148,3.154233904191262,283263.77
257,2260,3,2,15,9.396575099247531,Penthouse,Tier 3,0,0,1,0,3,55.30153712492558,7.06025481007673,0.5,6.486687492800875,1081708.6
258,1075,4,2,8,8.074744871242856,Penthouse,Tier 3,0,0,0,0,2,35.29959258076328,6.545403367068261,1.209530061909876,0.2,631066.33
259,1766,4,4,15,10.649497749931236,Apartment,Tier 3,1,1,0,1,1,34.97663038595918,6.594194115318765,11.234033415798738,0.3425085023523382,482412.48
260,1964,2,3,0,22.58334797043494,Apartment,Tier 3,0,0,0,1,2,38.83383810951096,8.914553590199326,8.102119773554048,2.5585113601115896,446443.28
261,943,2,2,2,18.99510207456832,House,Tier 1,1,0,0,0,0,43.873988076362494,7.749567625518946,7.149527826359064,1.5810799244681104,518092.5
262,1464,2,1,14,39.45279501190518,House,Tier 2,0,1,1,0,2,12.444753043430337,8.054564520517038,3.9645028568595087,1.6240619394888673,540783.45
263,300,5,2,15,37.397952591942804,Duplex,Tier 2,1,0,1,1,0,22.040268910753667,6.442582308880236,2.1790622937967417,1.1227936022632874,149765.46
264,885,3,3,22,14.798127978993751,House,Tier 3,0,0,1,0,5,27.064388628226315,8.176789856658983,5.927132005357486,5.120193917862324,302228.26
265,1348,3,2,7,31.33148279877912,Duplex,Tier 2,1,1,1,0,5,31.15796321368484,7.455553883223612,5.443558127878179,0.32797345380280324,606815.49
266,751,3,3,19,20.195429123796366,House,Tier 1,0,0,0,1,20,12.536023015546535,7.31526503728026,5.146758561705776,2.2840909162686556,644936.95
267,2479,3,4,17,13.004192790838173,Duplex,Tier 2,0,0,1,1,2,16.022580610065194,6.4129528799573166,3.5026173395583458,1.8386755867570983,1379870.86
268,641,4,3,49,0.783770382022067,Penthouse,Tier 3,0,1,0,0,10,45.79419169846952,7.3551942076859325,1.5014027515024129,2.404284259845879,418643.36
269,1235,3,2,3,0.502936765613226,Studio,Tier 3,1,0,1,1,4,20.86095113123753,10.0,2.858467470558738,0.2,228963.98
270,1578,2,3,12,18.17690188116297,Apartment,Tier 3,1,0,1,0,4,24.01293234630821,7.905349716102092,3.5884051255824922,3.360378959103775,362452.33
271,2364,2,2,13,6.726699923442831,Villa,Tier 2,1,0,0,0,3,45.099883900858316,9.563667596014861,1.2167707465811737,0.2,1563127.06
272,638,3,2,99,16.852756803024988,Apartment,Tier 2,0,0,1,0,10,57.55016513337503,4.169581194061893,1.3071857226117358,2.251252139536698,156165.11
273,2197,5,1,3,3.7530202826826335,Apartment,Tier 2,0,0,0,0,0,5.686971485192804,7.108451366782068,7.84732445079578,0.9257375489137811,1017402.8
274,1506,2,2,11,5.069163720622187,Villa,Tier 2,1,0,1,0,0,18.457547556734298,8.231458524052828,1.9266460821624332,1.1264849899913651,1168799.73
275,911,4,4,6,12.045954014724295,Penthouse,Tier 3,0,0,1,1,0,25.272193291818418,7.580019463199498,18.18641972841321,4.022844440474181,604712.5
276,1777,4,2,11,24.689553934156887,Apartment,Tier 2,0,0,1,0,2,41.636274815029175,7.772530104036299,2.8670293651914975,12.781826505671749,646352.64
277,1619,2,2,3,0.918537819621553,House,Tier 1,1,0,0,0,4,16.382281641333776,6.416880199908071,4.692047459423479,1.9350720791289233,1015930.51
278,1139,1,4,0,19.767271653317717,Villa,Tier 2,0,0,1,0,4,9.544844850333458,8.816949055950449,3.5053048150279946,3.3215748859706165,722284.16
279,1541,2,1,12,15.750979604534761,Apartment,Tier 2,1,0,1,1,5,0.17012939773057195,4.5988417040153,3.3974367604521882,0.8568847680349816,514808.56
280,1268,4,3,6,3.791240073090116,House,Tier 1,0,0,0,0,2,32.32288374746697,6.7756096913176105,11.036649668246543,2.42234502985668,863173.77
281,1568,2,2,3,4.3884085445474,Penthouse,Tier 2,1,0,0,0,4,36.276658499640625,7.186298199538987,0.5,0.3160461892087818,1277334.12
282,1897,3,1,5,0.5,Apartment,Tier 2,1,1,0,0,1,9.72624614909904,6.140785693996792,2.121213459297158,5.696043008991858,606263.53
283,2451,3,4,0,0.5,Studio,Tier 2,1,0,0,0,0,27.186016025990455,7.041905771970132,1.6844408172845584,1.8248777724993228,510620.88
284,757,4,1,45,6.481855288629332,Villa,Tier 2,0,0,0,0,5,19.151115925815784,4.052876467954253,1.9726585035304542,1.3457412000152957,407442.31
285,2779,2,3,13,1.0041680650300024,Studio,Tier 3,0,1,0,0,5,38.63767760276563,5.055407807447663,12.185639898128722,2.1609013615940675,321133.69
286,328,3,2,25,2.156737876135426,Apartment,Tier 3,1,0,1,1,4,51.58433125267725,8.905358857554239,0.5,7.323683090292041,87311.6
287,1408,3,1,8,18.757969422859006,Studio,Tier 2,0,0,1,1,2,24.340775485719167,7.36511709279763,1.6660947523376712,4.494376410697562,278112.07
288,1852,3,1,35,8.463645423151023,Apartment,Tier 3,1,0,1,0,20,40.10405105025914,6.431799268624255,6.690958876336211,0.49719118031795867,492791.17
289,1668,4,1,9,10.041181797575662,House,Tier 3,0,0,1,0,15,50.44195794668518,8.469636177937566,1.3639757308038156,4.383067230546803,489839.69
290,1126,2,1,12,2.0761392612571132,Apartment,Tier 2,0,0,0,0,3,48.99390621891944,9.080777035095464,8.952203989254835,1.4969907325439575,364748.21
291,1375,4,3,10,17.64115923927045,Studio,Tier 1,0,0,0,1,25,33.65005902866162,9.714592974013103,2.0017752359482834,1.507654375077061,607581.33
292,1204,3,2,19,20.24800129042855,Penthouse,Tier 2,0,0,1,0,2,33.88412852083839,4.169562140255144,0.6006391292680026,4.254087796064694,866436.62
293,1146,3,2,12,7.409258033073405,Apartment,Tier 2,1,0,1,1,3,49.26604101378447,9.074304218845345,3.6616753027416884,1.846783912559824,457378.93
294,2009,3,2,4,24.36776953721442,Apartment,Tier 3,1,0,0,0,20,17.312781165614815,5.258551454815638,3.5803885741979453,0.22569738891378613,522063.94
295,1714,3,4,2,18.632251273843544,Apartment,Tier 1,0,0,0,0,3,9.500902545615014,7.452482506614054,0.5,0.8501514628564768,1189786.72
296,1084,2,4,13,13.142497438674614,Apartment,Tier 3,1,0,0,0,3,21.62641930487554,7.916992567388815,6.327670024981823,6.750578131371397,280245.85
297,2039,3,3,10,13.24544408278479,Villa,Tier 1,1,0,0,0,0,39.26408382897064,9.413317212438777,0.76426148084612,2.6890904340988175,2354892.59
298,1684,3,4,1,1.1137129307467786,Villa,Tier 3,1,0,0,0,1,53.27632013026052,7.703932277780612,1.2003817256548603,5.946166322529403,862967.07
299,1987,3,2,7,3.158566582651252,Duplex,Tier 3,0,0,1,0,1,15.661130722686792,7.418483635973961,4.133180598506319,1.0921840288419111,634930.46
300,1877,2,2,10,0.6918634000543132,Duplex,Tier 3,0,0,1,0,4,40.59209620901664,5.743307433708651,11.071985858937396,3.5034477185206674,642790.11
301,1002,5,3,26,0.5,Villa,Tier 3,1,0,0,1,2,42.79121442594362,4.468516492594515,0.5,4.6154260373577225,494611.23
302,1163,3,3,1,1.7234294679677613,Apartment,Tier 1,0,0,0,1,0,22.79583490027785,5.70416730643643,8.650874503855656,0.6059487345242958,758149.56
303,1948,1,2,6,21.24331655177717,House,Tier 3,1,0,1,0,3,7.177960354685251,9.10990088106149,7.015083199443536,0.2,680765.21
304,1866,3,2,25,2.7427114763577403,House,Tier 2,1,0,0,0,4,17.226235219831594,7.049217604562874,0.8818494120628211,3.0188134272460054,865610.2
305,1487,4,5,15,35.11703198097037,House,Tier 3,1,0,1,0,5,8.601973547072674,9.491874945957438,2.3344073892289954,2.5803342275989816,448542.19
306,1570,4,3,5,9.095410611415787,Villa,Tier 2,1,0,0,1,10,17.28688823288545,5.923858602257428,11.820805503554023,0.2,1470008.25
307,2266,3,2,27,2.708360831230369,Duplex,Tier 2,1,0,0,0,3,9.779022335787394,8.178062861686703,0.7913802634019611,1.5869211810859292,1084210.78
308,1145,4,3,10,6.874251893886967,Studio,Tier 3,0,1,0,1,2,27.221819444653196,7.2516459668979065,0.5903196447271345,2.4863332218459457,180559.84
309,1828,2,2,10,2.4730154842143164,Apartment,Tier 1,0,0,1,1,5,24.50241613120512,8.942886708059579,6.644148057970577,0.7150606868311151,1340670.88
310,1378,3,1,56,41.335153072039404,Apartment,Tier 1,0,0,0,0,0,53.79939401358974,6.66502368977724,3.183033046285606,0.30456914274582736,395650.71
311,1369,4,2,44,18.790507800461754,Studio,Tier 2,0,0,0,1,4,31.641955157822178,6.808747481815917,1.6712234927149814,4.847830603095995,279294.0
312,2159,4,2,6,0.5,Studio,Tier 3,0,0,0,1,3,17.413382216718524,8.825677254785536,0.9428962204661477,7.771618889305685,336477.26
313,1995,3,1,2,29.522137221887608,Apartment,Tier 3,0,0,1,1,3,26.57959871668988,3.86555965959537,6.404672881185061,1.7798698506566526,307002.43
314,1988,4,3,5,12.767768839018949,Penthouse,Tier 3,0,0,1,1,2,20.971217904258495,6.7852972940306575,2.894661800241968,0.43151490834171513,1452742.71
315,2283,1,2,0,0.8597328183829339,Villa,Tier 3,0,0,0,0,1,11.694140322320681,4.508387074376756,1.3682663761807725,1.6408914712822753,651551.33
316,1512,4,3,0,11.105970589596303,House,Tier 1,1,0,0,1,3,33.89205092603393,6.955808229954861,14.35736092326205,0.9818730929426249,1266511.7
317,1909,2,1,7,10.410795891179061,Apartment,Tier 2,1,0,1,1,2,19.815357080220878,6.369403108901256,4.117025893075375,2.022985809041723,533770.87
318,1313,2,2,42,2.4690967379508715,Studio,Tier 3,1,0,1,1,20,17.22629598516884,7.903374048900336,2.178806996601495,0.2,188275.15
319,1694,2,4,30,14.206651263386547,Villa,Tier 3,0,0,1,1,20,1.5447371401420549,7.699329732637125,6.358724136532748,6.051398002086655,889221.97
320,1421,3,3,10,0.910902698064479,Apartment,Tier 2,0,0,1,0,4,13.607272409452309,6.571597190608152,3.4301328206838755,0.2,576302.49
321,1558,2,4,12,6.7225726463760385,Penthouse,Tier 1,0,1,1,0,15,59.000991549085015,5.557403439582532,0.5,1.685641045072539,2740691.7
322,1857,2,5,0,0.5,Penthouse,Tier 1,0,0,0,1,5,10.759677847415897,7.1174948753795055,9.182647038083214,3.2465022421105174,3445442.8
